customer_id,signup_date,region,industry,company_size,plan_tier,contract_type,mrr,discount_pct,tenure_months,logins_last_30_days,last_login_days_ago,feature_adoption_pct,support_tickets_last_90d,avg_ticket_resolution_hrs,payment_failures_last_12mo,nps_score,csat_score,upsell_count,churn_flag,churn_date,churn_reason
CUST-101532,2026-02-07,North America,Retail/E-commerce,Small (1-50),Pro,Annual,162.4,16.2,4,20,16,61.2,1,11.2,0,9,4.7,1,0,,
CUST-101533,2023-08-24,North America,Financial Services,Medium (51-500),Basic,Monthly,98.31,0.0,34,30,10,90.6,1,16.9,1,7,4.3,2,0,,
CUST-101534,2022-07-14,APAC,Technology,Small (1-50),Basic,Annual,49.27,16.8,47,17,10,95.8,1,33.9,0,10,4.4,2,0,,
CUST-101535,2024-12-28,North America,Media/Entertainment,Small (1-50),Basic,Monthly,53.52,0.0,18,20,17,56.8,1,7.4,0,9,3.5,0,0,,
CUST-101536,2025-02-19,North America,Technology,Small (1-50),Basic,Annual,51.81,11.7,16,7,15,67.7,2,18.4,0,8,3.5,0,0,,
CUST-101537,2025-07-21,North America,Retail/E-commerce,Small (1-50),Pro,Monthly,141.61,0.0,11,4,28,21.6,5,19.7,0,3,3.1,0,0,,
CUST-101538,2024-06-04,Europe,Technology,Small (1-50),Basic,Monthly,60.08,0.0,24,6,24,29.3,1,23.1,2,5,3.3,1,1,2026-01-20,Price Sensitivity
CUST-101539,2022-07-27,North America,Healthcare,Large (500+),Pro,Monthly,393.37,0.0,47,14,9,90.8,0,10.4,0,10,3.8,4,0,,
CUST-101540,2025-11-12,North America,Healthcare,Medium (51-500),Pro,Annual,411.61,10.4,7,14,27,48.2,0,15.4,0,9,4.2,0,0,,
CUST-101541,2026-01-18,Europe,Manufacturing,Medium (51-500),Basic,Annual,100.36,19.4,5,11,25,23.4,1,17.0,0,7,3.5,0,0,,
CUST-101542,2022-07-27,APAC,Retail/E-commerce,Medium (51-500),Pro,Monthly,226.96,5.0,47,22,12,77.6,2,21.3,1,6,3.5,7,0,,
CUST-101543,2025-07-15,APAC,Education,Medium (51-500),Basic,Monthly,80.15,0.0,11,24,18,53.3,2,12.0,1,7,4.1,0,0,,
CUST-101544,2026-03-03,APAC,Financial Services,Small (1-50),Enterprise,Monthly,471.58,10.0,3,7,21,43.3,3,8.2,0,5,3.5,2,0,,
CUST-101545,2023-08-19,North America,Education,Small (1-50),Pro,Monthly,100.94,0.0,34,11,15,72.5,2,21.4,0,8,3.0,1,0,,
CUST-101546,2026-05-24,Europe,Technology,Small (1-50),Pro,Monthly,120.96,10.0,1,12,24,48.7,1,8.1,2,8,4.4,1,0,,
CUST-101547,2025-07-12,Europe,Financial Services,Medium (51-500),Pro,Monthly,209.55,0.0,11,9,21,42.8,1,12.9,0,10,3.9,1,0,,
CUST-101548,2024-08-15,North America,Technology,Medium (51-500),Basic,Monthly,101.04,10.0,22,12,20,68.3,0,4.2,0,9,3.5,2,0,,
CUST-101549,2023-09-04,North America,Education,Medium (51-500),Pro,Annual,210.48,19.7,33,12,20,50.4,0,78.2,0,7,4.3,4,0,,
CUST-101550,2026-05-18,North America,Technology,Small (1-50),Enterprise,Annual,427.38,10.1,1,6,30,20.8,4,6.4,1,5,3.0,0,1,2026-06-08,Low Product Usage
CUST-101551,2024-12-25,North America,Technology,Large (500+),Pro,Monthly,385.42,0.0,18,11,21,46.9,0,10.4,0,10,3.8,1,0,,
CUST-101552,2024-04-04,North America,Media/Entertainment,Medium (51-500),Pro,Annual,308.19,13.9,26,14,22,56.2,0,16.8,0,8,3.5,0,0,,
CUST-101553,2025-03-29,LATAM,Financial Services,Medium (51-500),Enterprise,Monthly,1467.54,0.0,15,8,24,39.8,0,13.3,0,10,3.7,1,0,,
CUST-101554,2026-02-14,APAC,Media/Entertainment,Large (500+),Basic,Annual,116.84,13.6,4,7,25,38.2,2,13.3,0,5,2.3,0,0,,
CUST-101555,2024-12-19,North America,Retail/E-commerce,Small (1-50),Basic,Monthly,70.2,0.0,18,3,28,27.3,1,21.7,0,7,3.5,2,0,,
CUST-101556,2023-05-06,North America,Financial Services,Small (1-50),Pro,Annual,131.02,11.5,37,11,14,73.6,0,13.7,0,10,3.2,0,0,,
CUST-101557,2022-12-15,North America,Education,Small (1-50),Basic,Monthly,45.11,0.0,42,13,12,81.7,1,4.2,2,9,3.9,5,0,,
CUST-101558,2024-11-14,North America,Retail/E-commerce,Small (1-50),Pro,Monthly,133.24,0.0,19,7,22,55.3,1,35.4,1,7,3.8,1,0,,
CUST-101559,2026-02-01,Europe,Technology,Small (1-50),Enterprise,Annual,342.24,16.7,4,9,26,37.0,0,2.8,0,10,3.9,1,0,,
CUST-101560,2026-03-08,APAC,Healthcare,Small (1-50),Basic,Monthly,44.97,0.0,3,13,26,34.2,4,26.1,0,3,3.6,1,0,,
CUST-101561,2025-11-19,North America,Financial Services,Small (1-50),Basic,Monthly,53.37,5.0,7,8,26,29.3,3,11.9,0,4,4.1,0,1,2026-01-07,Other
CUST-101562,2026-03-04,North America,Manufacturing,Small (1-50),Pro,Monthly,170.9,5.0,3,5,22,44.8,4,8.0,0,8,3.5,1,1,2026-05-21,Budget Cuts
CUST-101563,2026-02-13,LATAM,Technology,Small (1-50),Basic,Annual,62.78,10.5,4,5,22,44.0,3,12.4,0,8,3.8,0,0,,
CUST-101564,2026-02-13,North America,Financial Services,Small (1-50),Pro,Monthly,228.42,10.0,4,8,24,42.6,1,12.2,1,8,3.3,0,0,,
CUST-101565,2026-05-05,North America,Technology,Small (1-50),Basic,Monthly,25.86,5.0,1,2,25,20.0,2,4.3,0,6,3.2,1,0,,
CUST-101566,2025-06-26,North America,Healthcare,Medium (51-500),Pro,Monthly,271.98,10.0,12,11,15,71.1,2,22.8,0,7,4.6,0,0,,
CUST-101567,2026-01-18,North America,Education,Medium (51-500),Basic,Annual,92.84,17.5,5,0,32,8.7,2,3.8,0,6,3.8,0,0,,
CUST-101568,2022-07-09,APAC,Technology,Small (1-50),Pro,Monthly,161.91,10.0,47,20,14,73.8,1,15.4,0,9,3.5,1,0,,
CUST-101569,2025-10-23,Europe,Financial Services,Medium (51-500),Pro,Annual,152.55,19.0,8,4,23,34.0,2,15.6,1,6,4.0,1,0,,
CUST-101570,2025-02-03,North America,Retail/E-commerce,Small (1-50),Pro,Monthly,159.41,10.0,16,7,12,80.0,3,15.1,3,6,3.2,0,0,,
CUST-101571,2022-07-08,North America,Education,Small (1-50),Basic,Monthly,43.98,5.0,47,28,7,99.8,0,20.4,1,9,4.5,1,0,,
CUST-101572,2024-05-25,APAC,Financial Services,Small (1-50),Pro,Monthly,191.41,0.0,25,6,17,58.3,2,10.2,0,6,3.3,1,0,,
CUST-101573,2024-04-20,North America,Technology,Medium (51-500),Enterprise,Monthly,726.58,0.0,26,13,11,86.1,1,9.9,0,7,3.9,2,0,,
CUST-101574,2022-10-23,North America,Media/Entertainment,Medium (51-500),Basic,Annual,58.88,18.7,44,8,18,59.1,3,42.1,0,6,3.9,2,0,,
CUST-101575,2023-12-30,APAC,Manufacturing,Medium (51-500),Basic,Monthly,71.49,10.0,30,17,19,60.3,3,14.4,0,5,4.0,2,0,,
CUST-101576,2023-07-19,APAC,Financial Services,Small (1-50),Basic,Annual,41.45,14.3,35,33,15,79.1,5,23.9,0,9,3.4,2,0,,
CUST-101577,2023-04-25,APAC,Education,Large (500+),Pro,Monthly,437.94,5.0,38,14,16,80.3,2,4.6,0,8,3.8,2,0,,
CUST-101578,2025-08-28,Europe,Technology,Large (500+),Pro,Monthly,423.34,0.0,10,10,27,22.0,4,21.6,0,2,2.7,2,0,,
CUST-101579,2026-04-08,North America,Technology,Medium (51-500),Pro,Monthly,216.33,10.0,2,7,26,25.6,2,7.9,0,5,3.6,1,0,,
CUST-101580,2024-02-29,LATAM,Education,Medium (51-500),Basic,Annual,67.49,14.5,28,31,9,92.4,2,9.0,0,8,3.2,1,0,,
CUST-101581,2024-01-20,Europe,Technology,Medium (51-500),Basic,Annual,79.42,13.0,29,14,18,56.6,2,8.7,0,8,3.9,3,0,,
CUST-101582,2025-05-20,North America,Technology,Medium (51-500),Pro,Monthly,169.48,10.0,13,18,20,61.9,3,39.3,0,5,4.0,0,0,,
CUST-101583,2024-06-27,North America,Healthcare,Large (500+),Pro,Annual,544.36,18.7,24,16,27,60.8,2,13.5,0,9,3.5,0,0,,
CUST-101584,2023-03-08,North America,Technology,Medium (51-500),Enterprise,Monthly,987.0,0.0,39,37,8,96.1,1,16.1,0,10,4.3,1,0,,
CUST-101585,2025-06-28,North America,Technology,Small (1-50),Basic,Annual,46.47,19.5,12,16,27,45.2,2,9.9,0,7,3.2,1,0,,
CUST-101586,2025-06-05,North America,Technology,Small (1-50),Pro,Annual,153.62,17.5,12,1,28,7.7,1,30.6,0,3,3.3,2,0,,
CUST-101587,2023-05-04,North America,Financial Services,Small (1-50),Basic,Annual,59.76,13.9,37,25,28,85.8,1,37.6,0,10,4.0,1,0,,
CUST-101588,2025-06-18,North America,Healthcare,Medium (51-500),Basic,Annual,103.77,17.7,12,8,23,32.9,1,11.9,0,10,3.5,1,0,,
CUST-101589,2024-03-23,North America,Technology,Small (1-50),Pro,Annual,105.67,13.7,27,6,18,54.5,3,34.0,0,8,3.1,0,0,,
CUST-101590,2024-02-26,North America,Financial Services,Small (1-50),Pro,Annual,193.39,13.1,28,9,21,46.6,1,16.0,0,7,4.3,1,0,,
CUST-101591,2025-12-05,North America,Technology,Small (1-50),Enterprise,Monthly,507.83,0.0,6,2,27,16.6,0,39.6,1,6,4.2,0,0,,
CUST-101592,2022-07-21,North America,Technology,Small (1-50),Basic,Monthly,55.21,5.0,47,17,19,72.4,1,43.4,0,8,3.3,3,0,,
CUST-101593,2024-01-18,North America,Technology,Small (1-50),Basic,Annual,49.94,10.5,29,13,17,66.7,3,14.2,0,6,3.8,3,0,,
CUST-101594,2024-09-26,North America,Technology,Medium (51-500),Pro,Annual,170.63,14.4,21,4,33,59.5,0,18.6,0,6,4.4,0,0,,
CUST-101595,2025-11-05,Europe,Technology,Small (1-50),Pro,Monthly,127.45,0.0,7,7,19,57.2,2,16.5,0,7,3.4,3,0,,
CUST-101596,2026-04-16,North America,Education,Small (1-50),Basic,Monthly,50.24,0.0,2,15,21,43.9,0,16.4,0,10,3.2,1,0,,
CUST-101597,2025-12-14,North America,Media/Entertainment,Small (1-50),Basic,Annual,61.54,11.9,6,11,29,41.7,3,5.1,0,7,4.0,3,0,,
CUST-101598,2026-05-18,LATAM,Healthcare,Small (1-50),Basic,Annual,47.49,14.4,1,20,21,50.1,2,18.9,0,3,3.8,0,0,,
CUST-101599,2023-10-15,Europe,Technology,Small (1-50),Enterprise,Monthly,513.1,0.0,32,11,21,61.1,3,17.9,1,6,3.2,2,0,,
CUST-101600,2024-07-13,Europe,Healthcare,Medium (51-500),Basic,Monthly,108.06,10.0,23,29,18,62.2,2,18.4,0,8,4.5,0,0,,
CUST-101601,2026-02-02,Europe,Education,Small (1-50),Basic,Monthly,37.16,0.0,4,19,20,54.6,3,9.9,1,3,3.3,0,1,2026-04-17,Price Sensitivity
CUST-101602,2026-03-06,North America,Technology,Small (1-50),Basic,Monthly,54.01,0.0,3,3,28,33.3,0,14.9,0,10,4.6,0,0,,
CUST-101603,2026-02-15,Europe,Retail/E-commerce,Large (500+),Basic,Annual,147.24,11.2,4,2,27,21.8,2,42.7,0,6,3.0,2,0,,
CUST-101604,2025-10-18,Europe,Retail/E-commerce,Small (1-50),Basic,Annual,39.21,18.1,8,15,21,42.6,0,17.0,0,8,3.6,1,0,,
CUST-101605,2025-08-28,North America,Retail/E-commerce,Large (500+),Pro,Monthly,352.07,0.0,10,2,30,11.1,2,28.3,0,7,3.5,1,0,,
CUST-101606,2026-05-21,Europe,Financial Services,Small (1-50),Basic,Monthly,53.03,0.0,1,5,19,52.6,1,31.1,0,6,4.6,0,0,,
CUST-101607,2026-05-18,APAC,Technology,Small (1-50),Pro,Annual,134.78,18.5,1,17,19,64.4,2,49.5,0,7,3.3,1,0,,
CUST-101608,2025-12-30,North America,Retail/E-commerce,Small (1-50),Basic,Monthly,40.31,0.0,6,12,20,47.9,1,32.1,0,10,3.6,1,0,,
CUST-101609,2025-03-03,North America,Education,Large (500+),Pro,Monthly,443.57,10.0,15,7,26,45.6,2,17.4,0,5,3.7,0,0,,
CUST-101610,2024-12-17,North America,Financial Services,Medium (51-500),Enterprise,Annual,800.16,13.7,18,10,22,43.5,3,34.8,0,4,3.7,1,0,,
CUST-101611,2024-12-19,North America,Technology,Small (1-50),Pro,Annual,114.06,12.4,18,8,19,47.1,2,13.3,0,8,3.7,1,0,,
CUST-101612,2025-07-12,North America,Education,Small (1-50),Pro,Monthly,98.96,10.0,11,2,23,32.6,0,28.9,0,8,4.7,0,0,,
CUST-101613,2022-07-11,North America,Retail/E-commerce,Medium (51-500),Basic,Annual,56.29,17.6,47,40,11,100.0,0,12.4,0,10,3.7,3,0,,
CUST-101614,2024-08-26,North America,Retail/E-commerce,Medium (51-500),Basic,Monthly,95.33,0.0,22,2,31,12.1,1,6.5,0,8,3.6,2,0,,
CUST-101615,2025-08-24,LATAM,Retail/E-commerce,Small (1-50),Pro,Monthly,139.82,0.0,10,7,24,40.4,1,22.5,0,9,4.3,0,0,,
CUST-101616,2025-08-27,Europe,Retail/E-commerce,Medium (51-500),Enterprise,Monthly,1171.04,0.0,10,19,19,48.5,4,41.5,0,8,4.0,0,0,,
CUST-101617,2025-06-06,Europe,Healthcare,Small (1-50),Pro,Monthly,172.78,0.0,12,6,21,39.0,1,33.5,3,6,2.8,2,0,,
CUST-101618,2025-12-19,North America,Technology,Small (1-50),Pro,Monthly,118.02,0.0,6,3,24,28.0,2,5.7,1,5,3.7,0,0,,
CUST-101619,2023-06-05,North America,Education,Medium (51-500),Pro,Monthly,309.63,10.0,36,31,14,77.8,0,13.3,0,9,4.9,0,0,,
CUST-101620,2025-07-19,APAC,Financial Services,Small (1-50),Pro,Annual,162.84,16.3,11,4,22,35.8,3,21.5,0,5,3.0,0,0,,
CUST-101621,2025-02-11,North America,Manufacturing,Small (1-50),Basic,Annual,45.36,18.9,16,14,20,64.7,1,8.4,0,7,3.9,0,0,,
CUST-101622,2026-03-18,North America,Media/Entertainment,Small (1-50),Pro,Monthly,294.64,5.0,3,8,27,27.1,0,3.0,0,8,3.1,1,0,,
CUST-101623,2026-02-02,APAC,Retail/E-commerce,Small (1-50),Enterprise,Monthly,549.68,0.0,4,7,23,30.8,3,12.6,0,7,3.3,0,0,,
CUST-101624,2022-12-07,North America,Technology,Large (500+),Basic,Monthly,97.79,10.0,42,19,13,77.2,2,7.5,0,9,3.7,3,0,,
CUST-101625,2026-06-06,North America,Financial Services,Medium (51-500),Pro,Monthly,294.22,0.0,0,7,22,46.6,3,50.8,0,5,3.6,0,0,,
CUST-101626,2025-12-15,LATAM,Technology,Large (500+),Basic,Monthly,174.85,5.0,6,6,24,25.6,1,29.9,0,9,3.7,0,0,,
CUST-101627,2025-08-04,North America,Retail/E-commerce,Medium (51-500),Pro,Annual,252.98,18.6,10,8,23,32.6,1,9.1,0,6,3.5,0,0,,
CUST-101628,2025-12-03,Europe,Retail/E-commerce,Large (500+),Basic,Monthly,91.22,0.0,6,12,18,59.1,0,24.1,0,9,3.7,3,0,,
CUST-101629,2025-11-27,LATAM,Retail/E-commerce,Large (500+),Pro,Monthly,402.91,10.0,7,17,23,72.7,1,32.0,3,7,4.0,2,1,2026-01-04,Payment/Billing Issue
CUST-101630,2022-07-30,North America,Financial Services,Large (500+),Pro,Monthly,513.1,5.0,47,14,14,76.0,1,20.8,0,10,4.4,2,0,,
CUST-101631,2025-05-17,APAC,Healthcare,Medium (51-500),Basic,Monthly,127.69,10.0,13,22,17,58.6,2,27.1,0,10,3.9,1,0,,
CUST-101632,2025-07-03,North America,Technology,Medium (51-500),Pro,Annual,236.66,10.2,11,5,33,17.4,2,20.4,0,7,2.6,0,0,,
CUST-101633,2025-10-16,APAC,Technology,Large (500+),Pro,Monthly,728.54,0.0,8,27,14,72.5,2,25.3,0,7,4.4,0,0,,
CUST-101634,2024-06-13,North America,Technology,Large (500+),Enterprise,Monthly,1716.04,5.0,24,8,19,71.6,2,41.1,0,8,4.7,3,0,,
CUST-101635,2024-10-17,LATAM,Healthcare,Large (500+),Basic,Annual,112.86,18.0,20,11,21,59.1,2,16.1,1,7,3.8,1,0,,
CUST-101636,2025-02-26,Europe,Manufacturing,Small (1-50),Basic,Monthly,37.96,10.0,16,4,28,35.0,3,30.9,3,2,3.6,1,0,,
CUST-101637,2026-03-11,Europe,Education,Large (500+),Basic,Monthly,200.85,0.0,3,9,21,40.3,0,7.7,0,8,3.3,0,0,,
CUST-101638,2026-04-10,APAC,Media/Entertainment,Small (1-50),Enterprise,Annual,571.68,13.3,2,5,37,26.7,4,16.7,0,4,3.4,0,0,,
CUST-101639,2025-08-25,North America,Technology,Medium (51-500),Enterprise,Annual,852.27,14.2,10,4,23,40.5,3,10.7,0,5,3.6,1,0,,
CUST-101640,2024-05-08,North America,Financial Services,Medium (51-500),Pro,Monthly,239.04,5.0,25,9,20,52.5,1,11.0,1,8,3.7,2,0,,
CUST-101641,2026-05-16,North America,Manufacturing,Medium (51-500),Pro,Monthly,232.46,0.0,1,8,22,36.6,0,8.2,0,9,4.2,0,0,,
CUST-101642,2023-06-05,North America,Retail/E-commerce,Medium (51-500),Pro,Annual,213.81,19.5,36,24,13,84.0,2,30.5,0,10,3.7,3,0,,
CUST-101643,2023-12-18,Europe,Education,Medium (51-500),Pro,Monthly,278.39,0.0,30,10,18,63.7,0,8.2,0,7,3.8,3,0,,
CUST-101644,2026-03-22,APAC,Financial Services,Small (1-50),Basic,Monthly,39.8,0.0,3,17,18,51.0,2,7.4,0,7,4.2,0,0,,
CUST-101645,2025-10-26,Europe,Media/Entertainment,Small (1-50),Pro,Monthly,187.7,0.0,8,1,29,5.9,2,16.5,0,5,3.3,0,0,,
CUST-101646,2026-05-21,North America,Retail/E-commerce,Small (1-50),Basic,Monthly,54.44,0.0,1,12,21,49.4,3,12.8,0,8,3.8,1,0,,
CUST-101647,2026-06-03,APAC,Retail/E-commerce,Small (1-50),Pro,Monthly,101.3,0.0,0,2,28,8.6,1,3.2,0,4,4.3,0,1,2026-06-11,Missing Features
CUST-101648,2025-10-30,North America,Technology,Large (500+),Pro,Monthly,702.94,5.0,8,9,17,59.2,1,22.6,0,9,4.1,1,0,,
CUST-101649,2025-12-19,Europe,Technology,Medium (51-500),Pro,Annual,193.28,12.7,6,13,23,35.4,4,23.0,0,6,2.8,1,0,,
CUST-101650,2024-04-24,North America,Manufacturing,Small (1-50),Basic,Monthly,30.53,10.0,26,7,17,60.4,1,22.9,0,9,4.2,0,0,,
CUST-101651,2026-01-29,North America,Retail/E-commerce,Medium (51-500),Basic,Monthly,51.85,10.0,5,13,18,54.4,1,24.8,0,8,4.3,0,0,,
CUST-101652,2024-06-29,Europe,Healthcare,Small (1-50),Basic,Monthly,45.5,0.0,24,14,22,38.7,0,37.2,2,10,3.8,2,1,2026-05-26,Switched to Competitor
CUST-101653,2026-01-20,North America,Education,Small (1-50),Basic,Annual,42.71,16.2,5,9,20,46.6,3,10.6,0,4,4.0,0,0,,
CUST-101654,2025-06-18,North America,Retail/E-commerce,Small (1-50),Basic,Monthly,63.38,5.0,12,11,16,71.2,1,8.2,2,7,3.4,2,0,,
CUST-101655,2023-12-19,Europe,Media/Entertainment,Small (1-50),Enterprise,Monthly,491.63,0.0,30,17,13,85.5,3,40.0,0,4,4.5,3,0,,
CUST-101656,2026-04-11,North America,Media/Entertainment,Medium (51-500),Pro,Monthly,267.94,0.0,2,4,27,26.8,3,23.0,0,4,2.9,0,0,,
CUST-101657,2025-12-09,Europe,Healthcare,Small (1-50),Basic,Monthly,42.02,5.0,6,7,21,46.9,6,12.6,1,5,3.1,0,0,,
CUST-101658,2024-10-13,LATAM,Media/Entertainment,Small (1-50),Basic,Annual,37.46,17.0,20,19,13,73.2,3,12.4,0,7,3.4,0,0,,
CUST-101659,2026-03-08,Europe,Technology,Medium (51-500),Basic,Monthly,70.6,0.0,3,7,34,25.7,1,12.5,1,8,3.4,0,1,2026-05-29,Other
CUST-101660,2026-05-15,Europe,Technology,Medium (51-500),Pro,Monthly,217.42,5.0,1,5,22,35.3,2,54.4,0,9,2.8,0,0,,
CUST-101661,2022-07-07,North America,Technology,Large (500+),Pro,Annual,442.62,14.8,47,37,13,94.3,0,22.9,0,10,4.5,3,0,,
CUST-101662,2025-12-28,Europe,Media/Entertainment,Medium (51-500),Enterprise,Monthly,720.76,10.0,6,9,25,46.7,1,9.6,0,8,3.6,0,0,,
CUST-101663,2023-09-21,North America,Healthcare,Small (1-50),Pro,Monthly,158.52,5.0,33,10,18,55.1,2,19.9,0,5,4.8,4,0,,
CUST-101664,2026-03-12,Europe,Media/Entertainment,Medium (51-500),Enterprise,Monthly,948.09,0.0,3,6,27,24.1,1,27.0,0,7,3.8,1,0,,
CUST-101665,2025-06-29,North America,Technology,Large (500+),Enterprise,Annual,967.46,19.9,12,6,22,45.4,1,26.3,0,8,4.4,0,0,,
CUST-101666,2023-10-05,North America,Technology,Medium (51-500),Basic,Monthly,80.45,0.0,32,34,8,99.8,1,31.3,0,8,5.0,0,0,,
CUST-101667,2026-05-27,Europe,Financial Services,Small (1-50),Enterprise,Monthly,514.7,5.0,1,4,17,56.2,0,22.3,0,9,3.3,1,0,,
CUST-101668,2024-08-05,Europe,Technology,Medium (51-500),Basic,Monthly,72.23,10.0,22,19,17,57.1,0,6.5,1,8,4.0,1,0,,
CUST-101669,2026-04-15,North America,Manufacturing,Small (1-50),Pro,Monthly,133.73,0.0,2,8,23,35.2,3,10.9,0,7,3.7,1,0,,
CUST-101670,2026-02-13,North America,Retail/E-commerce,Small (1-50),Basic,Annual,87.41,18.7,4,1,37,8.3,0,37.4,0,8,4.6,0,0,,
CUST-101671,2025-11-18,Europe,Education,Small (1-50),Enterprise,Annual,510.99,15.0,7,9,22,46.7,2,17.9,0,7,3.9,1,0,,
CUST-101672,2026-01-10,APAC,Financial Services,Small (1-50),Enterprise,Annual,411.92,19.0,5,2,41,22.2,1,12.0,0,9,2.8,0,0,,
CUST-101673,2025-11-21,North America,Financial Services,Large (500+),Pro,Annual,633.82,11.8,7,16,23,45.4,2,15.0,0,6,3.7,2,0,,
CUST-101674,2024-11-09,North America,Healthcare,Large (500+),Pro,Annual,327.38,17.5,19,10,14,73.6,2,11.2,0,7,3.6,2,0,,
CUST-101675,2026-02-12,North America,Retail/E-commerce,Small (1-50),Basic,Monthly,41.6,5.0,4,6,27,38.6,4,20.8,0,8,3.3,0,0,,
CUST-101676,2025-03-20,North America,Media/Entertainment,Small (1-50),Basic,Monthly,43.38,0.0,15,4,27,30.9,5,11.4,0,7,3.8,1,0,,
CUST-101677,2025-04-12,Europe,Retail/E-commerce,Small (1-50),Basic,Monthly,30.19,0.0,14,22,15,73.9,0,9.1,2,8,4.6,1,0,,
CUST-101678,2026-02-23,North America,Retail/E-commerce,Small (1-50),Basic,Monthly,59.09,10.0,4,9,20,47.5,1,6.4,0,5,2.5,1,0,,
CUST-101679,2026-05-16,Europe,Healthcare,Small (1-50),Pro,Monthly,94.98,0.0,1,15,24,58.5,0,16.4,0,9,4.2,0,0,,
CUST-101680,2026-02-20,APAC,Healthcare,Small (1-50),Basic,Monthly,57.61,0.0,4,7,24,33.2,3,43.1,0,7,3.2,0,1,2026-04-26,Budget Cuts
CUST-101681,2025-02-10,Europe,Media/Entertainment,Medium (51-500),Enterprise,Monthly,1024.0,0.0,16,8,21,59.3,2,8.9,2,8,1.9,0,0,,
CUST-101682,2026-02-26,APAC,Manufacturing,Small (1-50),Pro,Monthly,103.87,10.0,4,10,24,36.4,1,17.9,0,6,3.4,0,0,,
CUST-101683,2026-03-06,Europe,Retail/E-commerce,Large (500+),Pro,Annual,537.09,19.9,3,21,21,43.3,0,24.9,0,8,4.0,0,0,,
CUST-101684,2022-10-07,APAC,Technology,Medium (51-500),Basic,Monthly,87.28,0.0,44,18,15,67.7,2,13.6,0,8,3.9,3,0,,
CUST-101685,2022-07-25,North America,Technology,Small (1-50),Enterprise,Monthly,592.78,0.0,47,16,13,79.3,4,30.3,0,6,3.7,2,0,,
CUST-101686,2025-10-22,North America,Retail/E-commerce,Small (1-50),Enterprise,Annual,346.82,12.9,8,6,23,39.3,1,9.0,0,7,3.7,1,1,2026-01-25,Other
CUST-101687,2024-06-28,Europe,Financial Services,Small (1-50),Pro,Monthly,151.96,0.0,24,13,24,48.5,0,12.9,0,8,3.8,2,0,,
CUST-101688,2026-05-18,APAC,Healthcare,Medium (51-500),Pro,Monthly,304.18,0.0,1,9,24,29.1,1,11.3,0,8,4.2,0,0,,
CUST-101689,2023-05-25,North America,Manufacturing,Medium (51-500),Pro,Monthly,236.99,5.0,37,9,13,84.8,2,19.0,0,8,4.9,4,0,,
CUST-101690,2025-12-14,North America,Media/Entertainment,Small (1-50),Basic,Annual,43.92,17.9,6,16,23,48.1,3,34.4,0,10,3.8,0,0,,
CUST-101691,2024-07-20,LATAM,Retail/E-commerce,Small (1-50),Pro,Annual,119.88,14.8,23,12,23,40.5,3,8.5,0,6,3.8,1,0,,
CUST-101692,2025-01-27,North America,Financial Services,Medium (51-500),Basic,Monthly,66.69,10.0,17,6,31,34.1,3,41.7,0,6,3.8,2,0,,
CUST-101693,2025-10-15,North America,Healthcare,Small (1-50),Basic,Monthly,33.94,0.0,8,16,17,65.1,1,48.9,0,9,4.9,0,0,,
CUST-101694,2026-05-21,North America,Financial Services,Medium (51-500),Basic,Monthly,74.42,0.0,1,10,24,29.6,1,19.4,0,7,3.9,0,0,,
CUST-101695,2025-03-21,Europe,Technology,Medium (51-500),Basic,Monthly,121.75,10.0,15,5,23,41.3,0,11.3,1,8,3.0,2,0,,
CUST-101696,2026-05-09,APAC,Technology,Large (500+),Basic,Annual,113.99,19.8,1,13,18,58.1,1,5.7,1,8,4.4,1,0,,
CUST-101697,2022-07-28,North America,Manufacturing,Small (1-50),Basic,Annual,45.91,14.5,47,39,11,94.1,4,10.4,0,6,3.6,0,0,,
CUST-101698,2025-10-09,Europe,Healthcare,Small (1-50),Enterprise,Monthly,420.26,5.0,8,16,35,35.8,2,5.4,0,7,2.9,0,0,,
CUST-101699,2026-01-13,North America,Healthcare,Large (500+),Pro,Annual,338.26,12.6,5,10,22,50.1,1,13.6,0,10,3.6,0,0,,
CUST-101700,2026-03-15,Europe,Education,Small (1-50),Enterprise,Monthly,385.39,0.0,3,12,25,35.3,2,16.3,1,6,3.6,0,0,,
CUST-101701,2026-05-27,North America,Technology,Small (1-50),Basic,Annual,40.75,17.6,1,18,24,41.6,1,24.3,0,6,3.8,0,1,2026-06-07,Missing Features
CUST-101702,2024-11-23,North America,Retail/E-commerce,Small (1-50),Basic,Annual,53.22,14.5,19,11,22,45.7,1,11.0,0,8,4.7,1,0,,
CUST-101703,2022-07-30,LATAM,Technology,Small (1-50),Pro,Monthly,167.1,0.0,47,33,11,83.9,0,29.0,0,10,3.5,2,0,,
CUST-101704,2025-09-09,North America,Healthcare,Small (1-50),Basic,Annual,45.18,10.4,9,17,21,51.5,1,11.7,0,7,4.1,0,0,,
CUST-101705,2024-11-03,Europe,Technology,Medium (51-500),Basic,Monthly,141.0,0.0,19,16,18,52.6,3,16.1,0,8,3.3,3,0,,
CUST-101706,2025-08-10,APAC,Healthcare,Medium (51-500),Pro,Monthly,246.91,0.0,10,24,25,45.6,0,20.3,1,10,4.3,0,0,,
CUST-101707,2025-10-30,North America,Retail/E-commerce,Small (1-50),Basic,Annual,53.82,15.7,8,10,25,32.6,1,8.3,0,6,4.1,0,0,,
